from,to,p_value,coefficient,significant,sign
Viburnum,Euphorbiaceae,0.5232439381319127,-0.036974789915966366,False,negative
Viburnum,Primulaceae,0.4646261659238682,-0.4705230896025962,False,negative
Viburnum,Scrophulariaceae,0.1385738984834124,1.376861364001695,False,positive
Viburnum,Papaver,0.18504963572543118,-0.22025097360450022,False,negative
Viburnum,Campanulaceae,0.8332620849565395,0.026704545454545446,False,positive
Viburnum,Convolvulaceae,0.33870304066129187,-0.19569313593539703,False,negative
Viburnum,Liliaceae,0.42355859083462344,-0.40026051358392295,False,negative
Viburnum,Iridaceae,0.7142546677682238,0.0624999999999999,False,positive
Viburnum,Crassulaceae,0.8325766651451137,-0.11249328798997639,False,negative
Viburnum,Ranunculaceae,0.12064164209934802,-1.3956620028105329,False,negative
Viburnum,Cistaceae,0.3786441563376499,-0.24248496993987942,False,negative
Viburnum,Galium,0.5441067901403374,-0.036764705882352956,False,negative
Viburnum,Apiaceae,0.9363914279180764,0.07498700548657287,False,positive
Viburnum,Valerianaceae,0.3766353929068149,0.08695652173913047,False,positive
Viburnum,Polygonaceae,1.0,0.0,False,neutral
Viburnum,Ranunculus,0.39669288864076746,0.3902812320642809,False,positive
Sanguisorba,Abies,1.0,0.0,False,neutral
Sanguisorba,Pinus,1.0,0.0,False,neutral
Sanguisorba,Juniperus,1.0,0.0,False,neutral
Sanguisorba,Taxus,1.0,0.0,False,neutral
Sanguisorba,Betula,1.0,0.0,False,neutral
Sanguisorba,Corylus,1.0,0.0,False,neutral
Sanguisorba,Alnus,1.0,0.0,False,neutral
Sanguisorba,Carpinus,1.0,0.0,False,neutral
Sanguisorba,Salix,1.0,0.0,False,neutral
Sanguisorba,Ulmus,1.0,0.0,False,neutral
Sanguisorba,Populus,1.0,0.0,False,neutral
Sanguisorba,Acer,1.0,0.0,False,neutral
Sanguisorba,Fraxinus,1.0,0.0,False,neutral
Sanguisorba,Fagus,1.0,0.0,False,neutral
Sanguisorba,Tilia,1.0,0.0,False,neutral
Sanguisorba,Juglans,1.0,0.0,False,neutral
Sanguisorba,Castanea,1.0,0.0,False,neutral
Sanguisorba,Pistacia,1.0,0.0,False,neutral
Sanguisorba,Rhamnus,1.0,0.0,False,neutral
Sanguisorba,Phillyrea,1.0,0.0,False,neutral
Sanguisorba,Buxus,1.0,0.0,False,neutral
Sanguisorba,Sambucus,1.0,0.0,False,neutral
Sanguisorba,Viburnum,1.0,0.0,False,neutral
Sanguisorba,Tamarix,1.0,0.0,False,neutral
Sanguisorba,Thymelaeaceae,1.0,0.0,False,neutral
Sanguisorba,Ephedra distachya,1.0,0.0,False,neutral
Sanguisorba,Ephedra fragilis,1.0,0.0,False,neutral
Sanguisorba,Ericaceae,1.0,0.0,False,neutral
Sanguisorba,Hereda helix,1.0,0.0,False,neutral
Sanguisorba,Ilex aquifolium,1.0,0.0,False,neutral
Sanguisorba,Viscum album,1.0,0.0,False,neutral
Sanguisorba,Lonicera,1.0,0.0,False,neutral
Sanguisorba,Vitis,1.0,0.0,False,neutral
Sanguisorba,Oleaceae,1.0,0.0,False,neutral
Sanguisorba,Myrtus,1.0,0.0,False,neutral
Sanguisorba,Olea,1.0,0.0,False,neutral
Sanguisorba,Poaceae,1.0,0.0,False,neutral
Sanguisorba,Lygeum spartum,1.0,0.0,False,neutral
Sanguisorba,Artemisia,1.0,0.0,False,neutral
Sanguisorba,Cichorioideae,1.0,0.0,False,neutral
Sanguisorba,Asteroideae,1.0,0.0,False,neutral
Sanguisorba,Cardueae,1.0,0.0,False,neutral
Sanguisorba,Rubiaceae,1.0,0.0,False,neutral
Sanguisorba,Centaurea,1.0,0.0,False,neutral
Sanguisorba,Chenopodiaceae,1.0,0.0,False,neutral
Sanguisorba,Caryophyllaceae,1.0,0.0,False,neutral
Sanguisorba,Plantago,1.0,0.0,False,neutral
Sanguisorba,Brassicaceae,1.0,0.0,False,neutral
Sanguisorba,Saxifragaceae,1.0,0.0,False,neutral
Sanguisorba,Fabaceae,1.0,0.0,False,neutral
Sanguisorba,Genista,1.0,0.0,False,neutral
Sanguisorba,Lotus type,1.0,0.0,False,neutral
Sanguisorba,Trifolium type,1.0,0.0,False,neutral
Sanguisorba,Rosaceae,1.0,0.0,False,neutral
Sanguisorba,Ribes,1.0,0.0,False,neutral
Sanguisorba,Boraginaceae,1.0,0.0,False,neutral
Sanguisorba,Sedum,1.0,0.0,False,neutral
Sanguisorba,Helianthemum,1.0,0.0,False,neutral
Sanguisorba,Lamiaceae,1.0,0.0,False,neutral
Sanguisorba,Urticaceae,1.0,0.0,False,neutral
Sanguisorba,Rumex,1.0,0.0,False,neutral
Sanguisorba,Berberidaceae,1.0,0.0,False,neutral
Sanguisorba,Euphorbiaceae,1.0,0.0,False,neutral
Sanguisorba,Primulaceae,1.0,0.0,False,neutral
Sanguisorba,Scrophulariaceae,1.0,0.0,False,neutral
Sanguisorba,Papaver,1.0,0.0,False,neutral
Sanguisorba,Campanulaceae,1.0,0.0,False,neutral
Sanguisorba,Convolvulaceae,1.0,0.0,False,neutral
Sanguisorba,Liliaceae,1.0,0.0,False,neutral
Sanguisorba,Iridaceae,1.0,0.0,False,neutral
Sanguisorba,Crassulaceae,1.0,0.0,False,neutral
Sanguisorba,Ranunculaceae,1.0,0.0,False,neutral
Sanguisorba,Cistaceae,1.0,0.0,False,neutral
Sanguisorba,Galium,1.0,0.0,False,neutral
Sanguisorba,Apiaceae,1.0,0.0,False,neutral
Sanguisorba,Valerianaceae,1.0,0.0,False,neutral
Sanguisorba,Polygonaceae,1.0,0.0,False,neutral
Sanguisorba,Ranunculus,1.0,0.0,False,neutral
Tamarix,Abies,0.8183940568924379,0.056782242855070234,False,positive
Tamarix,Pinus,0.5920440959660525,3.0921927181858426,False,positive
Tamarix,Juniperus,0.9531198016562028,0.024514204427748435,False,positive
Tamarix,Taxus,0.2889133354531607,-0.04069767441860467,False,negative
Tamarix,Betula,0.6165077182660048,1.6304958696339076,False,positive
Tamarix,Corylus,0.36784462123234485,1.0133144347773664,False,positive
Tamarix,Alnus,0.10411023076423842,0.33215723301694605,False,positive
Tamarix,Carpinus,0.909112586160737,0.004524886877827948,False,positive
Tamarix,Salix,0.4323233445771111,0.3115154475515938,False,positive
Tamarix,Ulmus,0.8674338630552433,0.03818871659518306,False,positive
Tamarix,Populus,0.31451183627113716,-0.2163199545088375,False,negative
Tamarix,Acer,0.16322277861740617,0.08766233766233765,False,positive
Tamarix,Fraxinus,0.07050969950815023,0.3707523979370513,False,positive
Tamarix,Fagus,0.5860710315989552,-0.05841446453407517,False,negative
Tamarix,Tilia,0.5012833919195976,-0.3546521815314528,False,negative
Tamarix,Juglans,0.8812087619099024,0.005813953488372095,False,positive
Tamarix,Castanea,1.0,0.0,False,neutral
Tamarix,Pistacia,0.5887445012879293,0.05616526791478381,False,positive
Tamarix,Rhamnus,0.10985027948444659,-0.11379171692802588,False,negative
Tamarix,Phillyrea,1.0,0.0,False,neutral
Tamarix,Buxus,0.09380015824064032,0.19582955575702662,False,positive
Tamarix,Sambucus,0.8457101687567299,0.031525726182214824,False,positive
Tamarix,Viburnum,0.37299755430261283,0.10416971470373082,False,positive
Tamarix,Sanguisorba,1.0,0.0,False,neutral
Tamarix,Thymelaeaceae,1.0,0.0,False,neutral
Tamarix,Ephedra distachya,0.24345427233270986,0.1397483345669876,False,positive
Tamarix,Ephedra fragilis,0.379996625787273,-0.09470557399965074,False,negative
Tamarix,Ericaceae,0.15656675169618178,-0.3697553089867,False,negative
Tamarix,Hereda helix,0.46396419682695134,0.07114414653570494,False,positive
Tamarix,Ilex aquifolium,0.21747181712211208,0.07851239669421498,False,positive
Tamarix,Viscum album,1.0,0.0,False,neutral
Tamarix,Lonicera,1.0,0.0,False,neutral
Tamarix,Vitis,1.0,0.0,False,neutral
Tamarix,Oleaceae,0.5754973360153806,-0.07436154231347017,False,negative
Tamarix,Myrtus,1.0,0.0,False,neutral
Tamarix,Olea,1.0,0.0,False,neutral
Tamarix,Poaceae,0.5623465684313811,0.7448362462200813,False,positive
Tamarix,Lygeum spartum,1.0,0.0,False,neutral
Tamarix,Artemisia,0.4806344331885182,0.49188708942394116,False,positive
Tamarix,Cichorioideae,0.7918650381747789,-0.07900465024240648,False,negative
Tamarix,Asteroideae,0.302920442779513,-0.2322182102927745,False,negative
Tamarix,Cardueae,0.49580383975276066,0.07731958762886607,False,positive
Tamarix,Rubiaceae,0.8511952593680339,-0.04376928760811956,False,negative
Tamarix,Centaurea,0.2933611853855339,-0.08645833333333344,False,negative
Tamarix,Chenopodiaceae,0.5768176386737058,0.24508376212204586,False,positive
Tamarix,Caryophyllaceae,0.5184320590036027,-0.22505207347093453,False,negative
Tamarix,Plantago,0.9373573262119026,0.013614502404735562,False,positive
Tamarix,Brassicaceae,0.4526287910853727,0.2827083978927801,False,positive
Tamarix,Saxifragaceae,0.919598806853364,-0.021515434985968297,False,negative
Tamarix,Fabaceae,0.5533603866841434,-0.7884254159946538,False,negative
Tamarix,Genista,0.9758236817710186,0.016443361753959,False,positive
Tamarix,Lotus type,0.0755354530615206,-0.5617601819032974,False,negative
Tamarix,Trifolium type,0.9865880811116301,-0.007036423841060433,False,negative
Tamarix,Rosaceae,0.5175595639236908,-0.4324028675795528,False,negative
Tamarix,Ribes,0.592776641943223,-0.057271195957327416,False,negative
Tamarix,Boraginaceae,0.21459384505027423,0.15789473684210542,False,positive
Tamarix,Sedum,0.27373865897392125,0.2646642724997281,False,positive
Tamarix,Helianthemum,0.8116651060515863,-0.09450393264517061,False,negative
Tamarix,Lamiaceae,0.45706874501096384,0.6583479678876154,False,positive
Tamarix,Urticaceae,0.5805480105821162,0.22033528725164406,False,positive
Tamarix,Rumex,0.724080815833618,-0.0565371024734982,False,negative
Tamarix,Berberidaceae,0.9739096653986181,-0.005953921822417782,False,negative
Tamarix,Euphorbiaceae,0.2907599326551078,-0.04054054054054053,False,negative
Tamarix,Primulaceae,0.12360348924317999,-0.660537279126562,False,negative
Tamarix,Scrophulariaceae,0.767836375252483,0.17220728695387713,False,positive
Tamarix,Papaver,0.886650167987057,0.016711367856406166,False,positive
Tamarix,Campanulaceae,0.7118674474301099,0.03023117960877293,False,positive
Tamarix,Convolvulaceae,0.8458166173680476,0.02669989320042721,False,positive
Tamarix,Liliaceae,0.5351283616570506,-0.2032055859715942,False,negative
Tamarix,Iridaceae,0.7086092689801996,-0.039062500000000104,False,negative
Tamarix,Crassulaceae,0.644565684649801,-0.1791741472172354,False,negative
Tamarix,Ranunculaceae,0.1262782987992545,-1.0879632105234929,False,negative
Tamarix,Cistaceae,0.04847305820570998,-0.3552921132959467,False,negative
Tamarix,Galium,0.9072324029600201,0.004562737642585561,False,positive
Tamarix,Apiaceae,0.08954784367584738,-1.0055134390075815,False,negative
Tamarix,Valerianaceae,0.6665581902981887,-0.027950310559006257,False,negative
Tamarix,Polygonaceae,1.0,0.0,False,neutral
Tamarix,Ranunculus,0.8655603358337465,0.05255511878311355,False,positive
Thymelaeaceae,Abies,1.0,0.0,False,neutral
Thymelaeaceae,Pinus,1.0,0.0,False,neutral
Thymelaeaceae,Juniperus,1.0,0.0,False,neutral
Thymelaeaceae,Taxus,1.0,0.0,False,neutral
Thymelaeaceae,Betula,1.0,0.0,False,neutral
Thymelaeaceae,Corylus,1.0,0.0,False,neutral
Thymelaeaceae,Alnus,1.0,0.0,False,neutral
Thymelaeaceae,Carpinus,1.0,0.0,False,neutral
Thymelaeaceae,Salix,1.0,0.0,False,neutral
Thymelaeaceae,Ulmus,1.0,0.0,False,neutral
Thymelaeaceae,Populus,1.0,0.0,False,neutral
Thymelaeaceae,Acer,1.0,0.0,False,neutral
Thymelaeaceae,Fraxinus,1.0,0.0,False,neutral
Thymelaeaceae,Fagus,1.0,0.0,False,neutral
Thymelaeaceae,Tilia,1.0,0.0,False,neutral
Thymelaeaceae,Juglans,1.0,0.0,False,neutral
Thymelaeaceae,Castanea,1.0,0.0,False,neutral
Thymelaeaceae,Pistacia,1.0,0.0,False,neutral
Thymelaeaceae,Rhamnus,1.0,0.0,False,neutral
Thymelaeaceae,Phillyrea,1.0,0.0,False,neutral
Thymelaeaceae,Buxus,1.0,0.0,False,neutral
Thymelaeaceae,Sambucus,1.0,0.0,False,neutral
Thymelaeaceae,Viburnum,1.0,0.0,False,neutral
Thymelaeaceae,Sanguisorba,1.0,0.0,False,neutral
Thymelaeaceae,Tamarix,1.0,0.0,False,neutral
Thymelaeaceae,Ephedra distachya,1.0,0.0,False,neutral
Thymelaeaceae,Ephedra fragilis,1.0,0.0,False,neutral
Thymelaeaceae,Ericaceae,1.0,0.0,False,neutral
Thymelaeaceae,Hereda helix,1.0,0.0,False,neutral
Thymelaeaceae,Ilex aquifolium,1.0,0.0,False,neutral
Thymelaeaceae,Viscum album,1.0,0.0,False,neutral
Thymelaeaceae,Lonicera,1.0,0.0,False,neutral
Thymelaeaceae,Vitis,1.0,0.0,False,neutral
Thymelaeaceae,Oleaceae,1.0,0.0,False,neutral
Thymelaeaceae,Myrtus,1.0,0.0,False,neutral
Thymelaeaceae,Olea,1.0,0.0,False,neutral
Thymelaeaceae,Poaceae,1.0,0.0,False,neutral
Thymelaeaceae,Lygeum spartum,1.0,0.0,False,neutral
Thymelaeaceae,Artemisia,1.0,0.0,False,neutral
Thymelaeaceae,Cichorioideae,1.0,0.0,False,neutral
Thymelaeaceae,Asteroideae,1.0,0.0,False,neutral
Thymelaeaceae,Cardueae,1.0,0.0,False,neutral
Thymelaeaceae,Rubiaceae,1.0,0.0,False,neutral
Thymelaeaceae,Centaurea,1.0,0.0,False,neutral
Thymelaeaceae,Chenopodiaceae,1.0,0.0,False,neutral
Thymelaeaceae,Caryophyllaceae,1.0,0.0,False,neutral
Thymelaeaceae,Plantago,1.0,0.0,False,neutral
Thymelaeaceae,Brassicaceae,1.0,0.0,False,neutral
Thymelaeaceae,Saxifragaceae,1.0,0.0,False,neutral
Thymelaeaceae,Fabaceae,1.0,0.0,False,neutral
Thymelaeaceae,Genista,1.0,0.0,False,neutral
Thymelaeaceae,Lotus type,1.0,0.0,False,neutral
Thymelaeaceae,Trifolium type,1.0,0.0,False,neutral
Thymelaeaceae,Rosaceae,1.0,0.0,False,neutral
Thymelaeaceae,Ribes,1.0,0.0,False,neutral
Thymelaeaceae,Boraginaceae,1.0,0.0,False,neutral
Thymelaeaceae,Sedum,1.0,0.0,False,neutral
Thymelaeaceae,Helianthemum,1.0,0.0,False,neutral
Thymelaeaceae,Lamiaceae,1.0,0.0,False,neutral
Thymelaeaceae,Urticaceae,1.0,0.0,False,neutral
Thymelaeaceae,Rumex,1.0,0.0,False,neutral
Thymelaeaceae,Berberidaceae,1.0,0.0,False,neutral
Thymelaeaceae,Euphorbiaceae,1.0,0.0,False,neutral
Thymelaeaceae,Primulaceae,1.0,0.0,False,neutral
Thymelaeaceae,Scrophulariaceae,1.0,0.0,False,neutral
Thymelaeaceae,Papaver,1.0,0.0,False,neutral
Thymelaeaceae,Campanulaceae,1.0,0.0,False,neutral
Thymelaeaceae,Convolvulaceae,1.0,0.0,False,neutral
Thymelaeaceae,Liliaceae,1.0,0.0,False,neutral
Thymelaeaceae,Iridaceae,1.0,0.0,False,neutral
Thymelaeaceae,Crassulaceae,1.0,0.0,False,neutral
Thymelaeaceae,Ranunculaceae,1.0,0.0,False,neutral
Thymelaeaceae,Cistaceae,1.0,0.0,False,neutral
Thymelaeaceae,Galium,1.0,0.0,False,neutral
Thymelaeaceae,Apiaceae,1.0,0.0,False,neutral
Thymelaeaceae,Valerianaceae,1.0,0.0,False,neutral
Thymelaeaceae,Polygonaceae,1.0,0.0,False,neutral
Thymelaeaceae,Ranunculus,1.0,0.0,False,neutral
Ephedra distachya,Abies,0.77695652681759,-0.10485916867234774,False,negative
Ephedra distachya,Pinus,0.7455940584861929,2.781454229501584,False,positive
Ephedra distachya,Juniperus,0.09423040085952798,1.0090282286739007,False,positive
Ephedra distachya,Taxus,0.0001865878026273121,0.18811881188118815,True,positive
Ephedra distachya,Betula,0.9727570170563827,-0.15925886300066197,False,negative
Ephedra distachya,Corylus,0.4981707115387518,1.200396678282803,False,positive
Ephedra distachya,Alnus,0.7131561774202224,0.11702007030275569,False,positive
Ephedra distachya,Carpinus,0.6930430526411263,-0.023102310231023177,False,negative
Ephedra distachya,Salix,0.04247888084817338,1.146397306397306,False,positive
Ephedra distachya,Ulmus,0.8073974421854455,0.08383847803786258,False,positive
Ephedra distachya,Populus,0.7093445842847772,-0.12308701355487546,False,negative
Ephedra distachya,Acer,0.4873544957768797,0.08695652173913053,False,positive
Ephedra distachya,Fraxinus,0.7469228445239687,0.10298572046733019,False,positive
Ephedra distachya,Fagus,0.7336598672661117,-0.054988216810683554,False,negative
Ephedra distachya,Tilia,0.7853895644196538,-0.21675591070104752,False,negative
Ephedra distachya,Juglans,0.6930430526411263,-0.023102310231023115,False,negative
Ephedra distachya,Castanea,1.0,0.0,False,neutral
Ephedra distachya,Pistacia,0.20384646544653684,0.20251177394034547,False,positive
Ephedra distachya,Rhamnus,0.4021751013793501,-0.09156844968268354,False,negative
Ephedra distachya,Phillyrea,1.0,0.0,False,neutral
Ephedra distachya,Buxus,0.6028823666767222,-0.09036144578313256,False,negative
Ephedra distachya,Sambucus,0.04937722917067317,0.454384410983171,False,positive
Ephedra distachya,Viburnum,0.2614321159708517,0.23874755381604706,False,positive
Ephedra distachya,Sanguisorba,1.0,0.0,False,neutral
Ephedra distachya,Tamarix,0.7274422607435751,-0.09696521095484811,False,negative
Ephedra distachya,Thymelaeaceae,1.0,0.0,False,neutral
Ephedra distachya,Ephedra fragilis,0.5566950990293553,0.09770114942528726,False,positive
Ephedra distachya,Ericaceae,0.8628957023089724,-0.0694390608560831,False,negative
Ephedra distachya,Hereda helix,0.13848832407468278,0.2014076881429344,False,positive
Ephedra distachya,Ilex aquifolium,0.5920364141326333,-0.0518518518518519,False,negative
Ephedra distachya,Viscum album,1.0,0.0,False,neutral
Ephedra distachya,Lonicera,1.0,0.0,False,neutral
Ephedra distachya,Vitis,1.0,0.0,False,neutral
Ephedra distachya,Oleaceae,0.17222913974971996,-0.27345368452204766,False,negative
Ephedra distachya,Myrtus,1.0,0.0,False,neutral
Ephedra distachya,Olea,1.0,0.0,False,neutral
Ephedra distachya,Poaceae,0.2173364825620257,-2.3535183318176665,False,negative
Ephedra distachya,Lygeum spartum,1.0,0.0,False,neutral
Ephedra distachya,Artemisia,0.55267523754764,0.6240522014922161,False,positive
Ephedra distachya,Cichorioideae,0.6893543321368392,-0.1813214956462352,False,negative
Ephedra distachya,Asteroideae,0.8053919457115789,0.08551307847082572,False,positive
Ephedra distachya,Cardueae,0.5796594468143426,-0.09333333333333335,False,negative
Ephedra distachya,Rubiaceae,0.8453490388043455,-0.06730038022813713,False,negative
Ephedra distachya,Centaurea,0.6936110578664771,-0.04918032786885231,False,negative
Ephedra distachya,Chenopodiaceae,0.13848105062250265,-0.9789530215073019,False,negative
Ephedra distachya,Caryophyllaceae,0.6041491524889778,-0.27207586182310856,False,negative
Ephedra distachya,Plantago,0.706603171973017,-0.09773182121414277,False,negative
Ephedra distachya,Brassicaceae,0.8303953509660229,-0.12305828701724345,False,negative
Ephedra distachya,Saxifragaceae,0.9658042026407543,0.013736263736263611,False,positive
Ephedra distachya,Fabaceae,0.6524094320631943,-0.9019373820361543,False,negative
Ephedra distachya,Genista,0.42658597541154486,-0.6282024722049578,False,negative
Ephedra distachya,Lotus type,0.5976584848401635,-0.2632805219012111,False,negative
Ephedra distachya,Trifolium type,0.08409557893653856,-1.0619299087854055,False,negative
Ephedra distachya,Rosaceae,0.7217071269939128,0.36187572850354144,False,positive
Ephedra distachya,Ribes,0.672525356489952,-0.06775407779171884,False,negative
Ephedra distachya,Boraginaceae,0.7923317756922749,0.04959785522788207,False,positive
Ephedra distachya,Sedum,0.6211371034122464,0.18528610354223454,False,positive
Ephedra distachya,Helianthemum,0.8641222621903988,-0.10332515063601877,False,negative
Ephedra distachya,Lamiaceae,0.9548712717058805,0.0732578443303885,False,positive
Ephedra distachya,Urticaceae,0.6867730220527348,0.2424171993027322,False,positive
Ephedra distachya,Rumex,0.1519404626268574,-0.32964631981428394,False,negative
Ephedra distachya,Berberidaceae,0.49675538572690403,0.18794379815682136,False,positive
Ephedra distachya,Euphorbiaceae,0.6826866375894431,-0.023972602739726033,False,negative
Ephedra distachya,Primulaceae,0.4010994069609837,0.5449426376170935,False,positive
Ephedra distachya,Scrophulariaceae,0.453598788656266,0.6756746047469989,False,positive
Ephedra distachya,Papaver,0.267925315210924,-0.18367346938775514,False,negative
Ephedra distachya,Campanulaceae,0.9499919053099154,-0.007690267833465908,False,negative
Ephedra distachya,Convolvulaceae,0.4284411011816076,-0.1630552546045502,False,negative
Ephedra distachya,Liliaceae,0.548010172053088,0.30177073625349526,False,positive
Ephedra distachya,Iridaceae,0.5055657011526443,0.10697674418604647,False,positive
Ephedra distachya,Crassulaceae,0.6214963535001659,0.26234138905080073,False,positive
Ephedra distachya,Ranunculaceae,0.7081486868993374,-0.3505490648347787,False,negative
Ephedra distachya,Cistaceae,0.5617348993323434,0.16030065961036968,False,positive
Ephedra distachya,Galium,0.6826866375894431,-0.023972602739726026,False,negative
Ephedra distachya,Apiaceae,0.6105617462491757,0.47017102841495806,False,positive
Ephedra distachya,Valerianaceae,0.14794861341614068,0.13879003558718866,False,positive
Ephedra distachya,Polygonaceae,1.0,0.0,False,neutral
Ephedra distachya,Ranunculus,0.6890066257360753,-0.18605769230769204,False,negative
Ephedra fragilis,Abies,0.0028593084437523123,-1.1778537933534199,True,negative
Ephedra fragilis,Pinus,0.847202663462328,-1.8483957586999857,False,negative
Ephedra fragilis,Juniperus,0.25767125954133,-0.7669288967516084,False,negative
Ephedra fragilis,Taxus,0.6565493434014402,-0.02928870292887029,False,negative
Ephedra fragilis,Betula,0.9196276659086133,0.5229767344898689,False,positive
Ephedra fragilis,Corylus,0.20639208144837318,-2.3177663626801186,False,negative
Ephedra fragilis,Alnus,0.6239950744948322,0.16916087653661133,False,positive
Ephedra fragilis,Carpinus,0.6369781117116959,-0.03846153846153848,False,negative
Ephedra fragilis,Salix,0.7270213109272681,-0.22436785247912552,False,negative
Ephedra fragilis,Ulmus,0.6216000455253264,0.1899565880558488,False,positive
Ephedra fragilis,Populus,0.19923550874313545,-0.4453907815631264,False,negative
Ephedra fragilis,Acer,0.5123647126915052,-0.0677966101694915,False,negative
Ephedra fragilis,Fraxinus,0.3068029273084686,0.350562947799386,False,positive
Ephedra fragilis,Fagus,0.18319547894037883,0.24369747899159688,False,positive
Ephedra fragilis,Tilia,0.3009541837861127,0.8865220455791379,False,positive
Ephedra fragilis,Juglans,0.13071399083344848,0.09374999999999997,False,positive
Ephedra fragilis,Castanea,1.0,0.0,False,neutral
Ephedra fragilis,Pistacia,0.30375826791503985,-0.17522123893805316,False,negative
Ephedra fragilis,Rhamnus,0.898579460956092,-0.015555555555555541,False,negative
Ephedra fragilis,Phillyrea,1.0,0.0,False,neutral
Ephedra fragilis,Buxus,0.04313264138575434,0.3664122137404579,False,positive
Ephedra fragilis,Sambucus,0.3637536993460808,0.23025501361723208,False,positive
Ephedra fragilis,Viburnum,0.9658101547574759,-0.008756567425569052,False,negative
Ephedra fragilis,Sanguisorba,1.0,0.0,False,neutral
Ephedra fragilis,Tamarix,0.46154029394831153,-0.2213873842390355,False,negative
Ephedra fragilis,Thymelaeaceae,1.0,0.0,False,neutral
Ephedra fragilis,Ephedra distachya,0.3256826890973531,-0.19704433497536933,False,negative
Ephedra fragilis,Ericaceae,0.6127799432778478,-0.22659486329743198,False,negative
Ephedra fragilis,Hereda helix,0.26777542373077445,-0.16507936507936521,False,negative
Ephedra fragilis,Ilex aquifolium,0.5864716643887324,0.057522123893805316,False,positive
Ephedra fragilis,Viscum album,1.0,0.0,False,neutral
Ephedra fragilis,Lonicera,1.0,0.0,False,neutral
Ephedra fragilis,Vitis,1.0,0.0,False,neutral
Ephedra fragilis,Oleaceae,0.48097723543306536,0.15827338129496413,False,positive
Ephedra fragilis,Myrtus,1.0,0.0,False,neutral
Ephedra fragilis,Olea,1.0,0.0,False,neutral
Ephedra fragilis,Poaceae,0.18272237930584206,-2.704118090751487,False,negative
Ephedra fragilis,Lygeum spartum,1.0,0.0,False,neutral
Ephedra fragilis,Artemisia,0.8217367505536798,-0.25499855403424426,False,negative
Ephedra fragilis,Cichorioideae,0.5038706549170927,-0.32702053881034926,False,negative
Ephedra fragilis,Asteroideae,0.38446460468186106,-0.35350273761055734,False,negative
Ephedra fragilis,Cardueae,0.4117625154508837,0.1489361702127659,False,positive
Ephedra fragilis,Rubiaceae,0.5901244402352042,-0.2000443311537182,False,negative
Ephedra fragilis,Centaurea,0.6598677637745181,0.05988857938718642,False,positive
Ephedra fragilis,Chenopodiaceae,0.5307158179642085,-0.45305549051744265,False,negative
Ephedra fragilis,Caryophyllaceae,0.845911630770283,0.1123537508602888,False,positive
Ephedra fragilis,Plantago,0.2122469242971,-0.343501068583641,False,negative
Ephedra fragilis,Brassicaceae,0.8578321059808883,-0.11247713447058329,False,negative
Ephedra fragilis,Saxifragaceae,0.5105189403245014,-0.22803948519305237,False,negative
Ephedra fragilis,Fabaceae,0.10474015175583294,3.424771924541148,False,positive
Ephedra fragilis,Genista,0.33673601959854327,-0.8262589631583283,False,negative
Ephedra fragilis,Lotus type,0.8384241464841145,0.11076528744049784,False,positive
Ephedra fragilis,Trifolium type,0.9235194675559499,0.06500761808024415,False,positive
Ephedra fragilis,Rosaceae,0.36603026099014824,0.9815946125490106,False,positive
Ephedra fragilis,Ribes,0.713223190792112,-0.06593406593406591,False,negative
Ephedra fragilis,Boraginaceae,0.28288190357208215,-0.210762331838565,False,negative
Ephedra fragilis,Sedum,0.001103278331544152,1.1636646869827671,True,positive
Ephedra fragilis,Helianthemum,0.059019850054685644,1.227689271112364,False,positive
Ephedra fragilis,Lamiaceae,0.01689716668509375,-3.0939297269854724,False,negative
Ephedra fragilis,Urticaceae,0.2331257138994634,-0.8301507537688447,False,negative
Ephedra fragilis,Rumex,0.21718085001067972,-0.31049492181202637,False,negative
Ephedra fragilis,Berberidaceae,0.09856293815694994,0.4739645987283038,False,positive
Ephedra fragilis,Euphorbiaceae,0.6555861895245991,-0.028513238289205697,False,negative
Ephedra fragilis,Primulaceae,0.7642273750881098,0.2139191388158716,False,positive
Ephedra fragilis,Scrophulariaceae,0.6245247004938497,0.4622462476278106,False,positive
Ephedra fragilis,Papaver,0.4908291825768971,-0.1255673222390318,False,negative
Ephedra fragilis,Campanulaceae,0.8145881770133121,-0.03177691309987032,False,negative
Ephedra fragilis,Convolvulaceae,0.18718934885176183,0.29312581063553833,False,positive
Ephedra fragilis,Liliaceae,0.9118486045953311,-0.05940646249538798,False,negative
Ephedra fragilis,Iridaceae,0.6679073981662225,-0.07910750507099394,False,negative
Ephedra fragilis,Crassulaceae,0.14991675899939175,-0.812887171070047,False,negative
Ephedra fragilis,Ranunculaceae,0.7446295907636814,-0.32726800853567073,False,negative
Ephedra fragilis,Cistaceae,0.4698361178436723,-0.21378091872791521,False,negative
Ephedra fragilis,Galium,0.6103304917286219,-0.032520325203252064,False,negative
Ephedra fragilis,Apiaceae,0.8692576403415848,-0.1628240598421981,False,negative
Ephedra fragilis,Valerianaceae,0.724912906398013,0.03734439834024898,False,positive
Ephedra fragilis,Polygonaceae,1.0,0.0,False,neutral
Ephedra fragilis,Ranunculus,0.5528771838867317,-0.29945367630320857,False,negative
Ericaceae,Abies,0.18693620521283352,-0.2545789231477214,False,negative
Ericaceae,Pinus,0.40634004732027307,2.9153952821739204,False,positive
Ericaceae,Juniperus,0.6626144621390131,0.10792111597748079,False,positive
