from,to,p_value,coefficient,significant,sign
Abies,Convolvulaceae,0.28621472519106594,0.010894512071119383,False,positive
Abies,Liliaceae,0.009207081412588521,0.07993900448007824,True,positive
Abies,Iridaceae,0.9012771184889952,0.002180154389680901,False,positive
Abies,Crassulaceae,0.58118443634601,0.007734896596645492,False,positive
Abies,Ranunculaceae,0.1754001850946178,-0.12580188533212655,False,negative
Abies,Cistaceae,1.0,0.0,False,neutral
Abies,Galium,0.20819546197386546,-0.022080014584176695,False,negative
Abies,Apiaceae,0.5745878277725975,-0.026578470904213346,False,negative
Abies,Valerianaceae,0.6126121191909365,-0.0054835056899582724,False,negative
Abies,Polygonaceae,0.20584946201653662,-0.015078194770400212,False,negative
Abies,Ranunculus,0.17243603743714947,-0.06891128637581206,False,negative
Pinus,Abies,0.36765909639604477,-0.01331030774728213,False,negative
Pinus,Juniperus,0.13631929301137305,0.019107222840963983,False,positive
Pinus,Taxus,1.0,0.0,False,neutral
Pinus,Betula,0.1814013713180058,-0.02671924666949825,False,negative
Pinus,Corylus,0.6098339570299424,-0.007244039100419192,False,negative
Pinus,Alnus,0.440498645071286,-0.0032352678926980505,False,negative
Pinus,Carpinus,0.899573823533204,9.8532333013012e-05,False,positive
Pinus,Salix,0.448452458967721,-0.002334454569764439,False,negative
Pinus,Ulmus,0.17138540596389637,-0.0052887957385921456,False,negative
Pinus,Populus,0.99345737451497,-2.0335083475695016e-05,False,negative
Pinus,Acer,0.8247966656184269,0.00012353608224889123,False,positive
Pinus,Fraxinus,0.17098650617505126,0.015281641111573875,False,positive
Pinus,Fagus,0.6407038452785927,-0.005568123965284485,False,negative
Pinus,Tilia,0.1626166048346162,-0.0032984616494111255,False,negative
Pinus,Juglans,0.061248242918903205,0.0034544173682031533,False,positive
Pinus,Castanea,0.8014494440171113,0.0009512610483700613,False,positive
Pinus,Pistacia,0.3822295220185936,0.0011353522044755299,False,positive
Pinus,Rhamnus,0.28487717518715444,-0.0017944819077826306,False,negative
Pinus,Phillyrea,0.6598338951388745,0.0005482106794776912,False,positive
Pinus,Buxus,0.41168688056264946,0.002325611560437745,False,positive
Pinus,Sambucus,0.08075899250314438,0.0019953070198227233,False,positive
Pinus,Viburnum,0.27134800123062053,-0.0014959798009833722,False,negative
Pinus,Sanguisorba,1.0,0.0,False,neutral
Pinus,Tamarix,0.4502364086525412,-0.0035783140974259883,False,negative
Pinus,Thymelaeaceae,0.8674520423405019,-0.00017994648534010478,False,negative
Pinus,Ephedra distachya,0.7145090237206625,-0.0004377279204016258,False,negative
Pinus,Ephedra fragilis,0.08230250344998082,0.0050691288363951485,False,positive
Pinus,Ericaceae,0.9373306602722495,-0.0007149018861158348,False,negative
Pinus,Hereda helix,0.0993915169562837,-0.0012629287423473073,False,negative
Pinus,Ilex aquifolium,0.8085644841091802,-0.00023313207773065846,False,negative
Pinus,Viscum album,0.8123678039853783,-0.00013256695847648387,False,negative
Pinus,Lonicera,1.0,0.0,False,neutral
Pinus,Vitis,0.3145126325716039,0.003231973916711779,False,positive
Pinus,Oleaceae,0.49622632794607,0.0032491269147516023,False,positive
Pinus,Myrtus,0.8408725995776758,-0.00011209236654054577,False,negative
Pinus,Olea,0.008261232873779717,0.07898882854981626,True,positive
Pinus,Poaceae,0.8747946319319461,0.004585099088189173,False,positive
Pinus,Lygeum spartum,1.0,0.0,False,neutral
Pinus,Artemisia,0.8867527698519985,-0.005102715634930641,False,negative
Pinus,Cichorioideae,0.7070371009086909,0.0044569692042757975,False,positive
Pinus,Asteroideae,0.10795335777998523,0.009312055716734869,False,positive
Pinus,Cardueae,0.24271157078838934,0.0037809474570355377,False,positive
Pinus,Rubiaceae,0.023955034573132174,-0.0032194975859440238,False,negative
Pinus,Centaurea,0.029669422733240407,0.004725904086120632,False,positive
Pinus,Chenopodiaceae,0.11223846488651128,0.021279260601240302,False,positive
Pinus,Caryophyllaceae,0.9730126278986472,-0.0001620876926951551,False,negative
Pinus,Plantago,0.6053378360595247,0.002939938162384742,False,positive
Pinus,Brassicaceae,0.9659688280372104,-0.00017025865553651302,False,negative
Pinus,Saxifragaceae,0.4770813194338306,0.002598859261124575,False,positive
Pinus,Fabaceae,0.10751105091178768,-0.0532757030901073,False,negative
Pinus,Genista,0.35454770709866446,-0.01263301868779023,False,negative
Pinus,Lotus type,0.036847163439887275,-0.014035166476162654,False,negative
Pinus,Trifolium type,0.5798745309546885,-0.0032125571988877734,False,negative
Pinus,Rosaceae,0.3543670034233868,0.01048272744490506,False,positive
Pinus,Ribes,0.5295754855509118,0.001180314347072422,False,positive
Pinus,Boraginaceae,0.32031418282105417,0.0012766760498117533,False,positive
Pinus,Sedum,0.41374518991558173,-0.00206505179176184,False,negative
Pinus,Helianthemum,0.43619777202813903,-0.0030243576921049065,False,negative
Pinus,Lamiaceae,0.7263485311187633,-0.005598245717057822,False,negative
Pinus,Urticaceae,0.9550847290486916,-0.0006875542879725896,False,negative
Pinus,Rumex,0.7479418589505871,0.0016699807855990309,False,positive
Pinus,Berberidaceae,0.8488876361885032,-0.00039324250891931264,False,negative
Pinus,Euphorbiaceae,0.2489468476152301,-0.0008942220268380941,False,negative
Pinus,Primulaceae,0.19945827020997833,-0.009855247168582697,False,negative
Pinus,Scrophulariaceae,0.13196685267843358,-0.021880144789238356,False,negative
Pinus,Papaver,0.9387804019183613,0.0001311280757342073,False,positive
Pinus,Campanulaceae,0.5675470396272475,-0.0020118762233656143,False,negative
Pinus,Convolvulaceae,0.7799859177616877,0.0003585550097798537,False,positive
Pinus,Liliaceae,0.2295968387016345,-0.004712152426021621,False,negative
Pinus,Iridaceae,0.18814113359772427,-0.002896423320803693,False,negative
Pinus,Crassulaceae,0.7464092294295029,-0.0005725336436657707,False,negative
Pinus,Ranunculaceae,0.7058704285025882,-0.004554644280811519,False,negative
Pinus,Cistaceae,1.0,0.0,False,neutral
Pinus,Galium,0.7880312791482372,0.0005848174376660077,False,positive
Pinus,Apiaceae,0.48263023027420526,-0.004090728602207889,False,negative
Pinus,Valerianaceae,0.4217727593564212,-0.0010910038046783924,False,negative
Pinus,Polygonaceae,0.7588105707295123,0.00046476566824087937,False,positive
Pinus,Ranunculus,0.5865114936565443,0.003516013502343907,False,positive
Juniperus,Abies,0.20565546579069185,0.2129673058777557,False,positive
Juniperus,Pinus,0.0008379634246879337,4.443615189701517,True,positive
Juniperus,Taxus,1.0,0.0,False,neutral
Juniperus,Betula,0.6397962270781923,-0.09316533467894662,False,negative
Juniperus,Corylus,0.9408089128741147,-0.011907049134104751,False,negative
Juniperus,Alnus,0.1697043354386572,0.06475281065788535,False,positive
Juniperus,Carpinus,0.83795703817006,-0.0017880048198390824,False,negative
Juniperus,Salix,0.6490559465321213,0.01542345249173302,False,positive
Juniperus,Ulmus,0.6372489057406745,-0.019672750709467602,False,negative
Juniperus,Populus,0.193143697965992,-0.03434794178453732,False,negative
Juniperus,Acer,0.8877795012409562,-0.0008886484815702054,False,negative
Juniperus,Fraxinus,0.10656473573411436,-0.19972017739960699,False,negative
Juniperus,Fagus,0.6959105767854787,0.05163715265991605,False,positive
Juniperus,Tilia,0.417136311352476,-0.02092628420262962,False,negative
Juniperus,Juglans,0.18991306069706795,0.027854267489999803,False,positive
Juniperus,Castanea,0.03533371704209068,0.07820289252539722,False,positive
Juniperus,Pistacia,0.4442379777077071,-0.01113367718180626,False,negative
Juniperus,Rhamnus,0.618466876124238,-0.00922067408070221,False,negative
Juniperus,Phillyrea,0.6002662324723399,-0.007278406872315498,False,negative
Juniperus,Buxus,0.7218479494489282,-0.01126319781597316,False,negative
Juniperus,Sambucus,0.3059429138753703,0.013270970105097072,False,positive
Juniperus,Viburnum,0.9456296526332957,0.001025317454057897,False,positive
Juniperus,Sanguisorba,1.0,0.0,False,neutral
Juniperus,Tamarix,0.589903110016786,0.027371847770290992,False,positive
Juniperus,Thymelaeaceae,0.5325376290390811,-0.0076436866088490305,False,negative
Juniperus,Ephedra distachya,0.3662416031626161,0.012095747389865043,False,positive
Juniperus,Ephedra fragilis,0.684476856345976,0.013134501093027544,False,positive
Juniperus,Ericaceae,0.7929852130543271,-0.02667164078678032,False,negative
Juniperus,Hereda helix,0.36597127106088856,-0.007859004785433592,False,negative
Juniperus,Ilex aquifolium,0.8866471207551307,0.001532196282407969,False,positive
Juniperus,Viscum album,0.6120364391854018,-0.003247013549266417,False,negative
Juniperus,Lonicera,1.0,0.0,False,neutral
Juniperus,Vitis,0.6768840184207223,0.014957120905331222,False,positive
Juniperus,Oleaceae,0.09922365648016376,-0.08583813594263011,False,negative
Juniperus,Myrtus,0.27834932178417465,-0.006728343145500425,False,negative
Juniperus,Olea,0.15164517983482312,-0.5058030512306586,False,negative
Juniperus,Poaceae,0.8079837058687003,-0.0778656878316733,False,negative
Juniperus,Lygeum spartum,1.0,0.0,False,neutral
Juniperus,Artemisia,0.497132629768383,0.27599502385275665,False,positive
Juniperus,Cichorioideae,0.2635356392843217,0.14566439463867006,False,positive
Juniperus,Asteroideae,0.2410382182215557,-0.07647044862083,False,negative
Juniperus,Cardueae,0.4117263075936167,-0.0257605046864141,False,negative
Juniperus,Rubiaceae,0.13924366724072493,-0.02327349664451716,False,negative
Juniperus,Centaurea,0.3354220340896612,-0.024113356094102735,False,negative
Juniperus,Chenopodiaceae,0.26030670084765095,-0.17965887524520868,False,negative
Juniperus,Caryophyllaceae,0.08485355115835563,-0.08545128339208605,False,negative
Juniperus,Plantago,0.16972354163358355,0.08642355952948218,False,positive
Juniperus,Brassicaceae,0.15122660584583758,-0.06269293263116656,False,negative
Juniperus,Saxifragaceae,0.7689324199211724,-0.01210224667158051,False,negative
Juniperus,Fabaceae,0.6203810393423985,-0.17345641576937004,False,negative
Juniperus,Genista,0.19536016514393503,-0.19778280258777745,False,negative
Juniperus,Lotus type,0.6944316394843478,-0.030259846229873814,False,negative
Juniperus,Trifolium type,0.7030106028755188,-0.023550588448548904,False,negative
Juniperus,Rosaceae,0.017519816677429315,-0.2884548002803084,False,negative
Juniperus,Ribes,0.16757085079235942,0.02854506802124479,False,positive
Juniperus,Boraginaceae,0.1390655590184779,0.022412057037061128,False,positive
Juniperus,Sedum,0.5574442808084172,-0.016247819117722363,False,negative
Juniperus,Helianthemum,0.2016713426035453,-0.054987466928812845,False,negative
Juniperus,Lamiaceae,0.4035006183098536,-0.15011686955564343,False,negative
Juniperus,Urticaceae,0.7493756902871296,-0.04319609242735465,False,negative
Juniperus,Rumex,0.5958140999103059,0.029986731856929922,False,positive
Juniperus,Berberidaceae,0.891597684335855,0.003108206114607212,False,positive
Juniperus,Euphorbiaceae,0.554771556372609,0.005171603196991093,False,positive
Juniperus,Primulaceae,0.3805044943664234,-0.07779823273966449,False,negative
Juniperus,Scrophulariaceae,0.09924118051549524,-0.23785640200905434,False,negative
Juniperus,Papaver,0.1352685758965847,0.02848304441720658,False,positive
Juniperus,Campanulaceae,0.7111085960066764,0.014509771030780844,False,positive
Juniperus,Convolvulaceae,0.8275951594146873,-0.00312354902705669,False,negative
Juniperus,Liliaceae,0.8635678205819329,0.0075157167342930695,False,positive
Juniperus,Iridaceae,0.087799503260649,0.04176103477779457,False,positive
Juniperus,Crassulaceae,0.2845438198089262,0.021021243038099484,False,positive
Juniperus,Ranunculaceae,0.2588293592638549,-0.1482718984299487,False,negative
Juniperus,Cistaceae,1.0,0.0,False,neutral
Juniperus,Galium,0.9933239205060928,0.00020606447757502404,False,positive
Juniperus,Apiaceae,0.9024590697199628,0.007843088595029588,False,positive
Juniperus,Valerianaceae,0.20979742653977337,0.018842522008557527,False,positive
Juniperus,Polygonaceae,0.19420548390193135,0.022355584012501768,False,positive
Juniperus,Ranunculus,0.7716608643703986,0.021022737613270392,False,positive
Taxus,Abies,1.0,0.0,False,neutral
Taxus,Pinus,1.0,0.0,False,neutral
Taxus,Juniperus,1.0,0.0,False,neutral
Taxus,Betula,1.0,0.0,False,neutral
Taxus,Corylus,1.0,0.0,False,neutral
Taxus,Alnus,1.0,0.0,False,neutral
Taxus,Carpinus,1.0,0.0,False,neutral
Taxus,Salix,1.0,0.0,False,neutral
Taxus,Ulmus,1.0,0.0,False,neutral
Taxus,Populus,1.0,0.0,False,neutral
Taxus,Acer,1.0,0.0,False,neutral
Taxus,Fraxinus,1.0,0.0,False,neutral
Taxus,Fagus,1.0,0.0,False,neutral
Taxus,Tilia,1.0,0.0,False,neutral
Taxus,Juglans,1.0,0.0,False,neutral
Taxus,Castanea,1.0,0.0,False,neutral
Taxus,Pistacia,1.0,0.0,False,neutral
Taxus,Rhamnus,1.0,0.0,False,neutral
Taxus,Phillyrea,1.0,0.0,False,neutral
Taxus,Buxus,1.0,0.0,False,neutral
Taxus,Sambucus,1.0,0.0,False,neutral
Taxus,Viburnum,1.0,0.0,False,neutral
Taxus,Sanguisorba,1.0,0.0,False,neutral
Taxus,Tamarix,1.0,0.0,False,neutral
Taxus,Thymelaeaceae,1.0,0.0,False,neutral
Taxus,Ephedra distachya,1.0,0.0,False,neutral
Taxus,Ephedra fragilis,1.0,0.0,False,neutral
Taxus,Ericaceae,1.0,0.0,False,neutral
Taxus,Hereda helix,1.0,0.0,False,neutral
Taxus,Ilex aquifolium,1.0,0.0,False,neutral
Taxus,Viscum album,1.0,0.0,False,neutral
Taxus,Lonicera,1.0,0.0,False,neutral
Taxus,Vitis,1.0,0.0,False,neutral
Taxus,Oleaceae,1.0,0.0,False,neutral
Taxus,Myrtus,1.0,0.0,False,neutral
Taxus,Olea,1.0,0.0,False,neutral
Taxus,Poaceae,1.0,0.0,False,neutral
Taxus,Lygeum spartum,1.0,0.0,False,neutral
Taxus,Artemisia,1.0,0.0,False,neutral
Taxus,Cichorioideae,1.0,0.0,False,neutral
Taxus,Asteroideae,1.0,0.0,False,neutral
Taxus,Cardueae,1.0,0.0,False,neutral
Taxus,Rubiaceae,1.0,0.0,False,neutral
Taxus,Centaurea,1.0,0.0,False,neutral
Taxus,Chenopodiaceae,1.0,0.0,False,neutral
Taxus,Caryophyllaceae,1.0,0.0,False,neutral
Taxus,Plantago,1.0,0.0,False,neutral
Taxus,Brassicaceae,1.0,0.0,False,neutral
Taxus,Saxifragaceae,1.0,0.0,False,neutral
Taxus,Fabaceae,1.0,0.0,False,neutral
Taxus,Genista,1.0,0.0,False,neutral
Taxus,Lotus type,1.0,0.0,False,neutral
Taxus,Trifolium type,1.0,0.0,False,neutral
Taxus,Rosaceae,1.0,0.0,False,neutral
Taxus,Ribes,1.0,0.0,False,neutral
Taxus,Boraginaceae,1.0,0.0,False,neutral
Taxus,Sedum,1.0,0.0,False,neutral
Taxus,Helianthemum,1.0,0.0,False,neutral
Taxus,Lamiaceae,1.0,0.0,False,neutral
Taxus,Urticaceae,1.0,0.0,False,neutral
Taxus,Rumex,1.0,0.0,False,neutral
Taxus,Berberidaceae,1.0,0.0,False,neutral
Taxus,Euphorbiaceae,1.0,0.0,False,neutral
Taxus,Primulaceae,1.0,0.0,False,neutral
Taxus,Scrophulariaceae,1.0,0.0,False,neutral
Taxus,Papaver,1.0,0.0,False,neutral
Taxus,Campanulaceae,1.0,0.0,False,neutral
Taxus,Convolvulaceae,1.0,0.0,False,neutral
Taxus,Liliaceae,1.0,0.0,False,neutral
Taxus,Iridaceae,1.0,0.0,False,neutral
Taxus,Crassulaceae,1.0,0.0,False,neutral
Taxus,Ranunculaceae,1.0,0.0,False,neutral
Taxus,Cistaceae,1.0,0.0,False,neutral
Taxus,Galium,1.0,0.0,False,neutral
Taxus,Apiaceae,1.0,0.0,False,neutral
Taxus,Valerianaceae,1.0,0.0,False,neutral
Taxus,Polygonaceae,1.0,0.0,False,neutral
Taxus,Ranunculus,1.0,0.0,False,neutral
Betula,Abies,0.244066488993888,0.09592916363104474,False,positive
Betula,Pinus,0.06804571336167513,-1.4860942080599573,False,negative
Betula,Juniperus,0.5389684133477943,-0.04548007931900915,False,negative
Betula,Taxus,1.0,0.0,False,neutral
Betula,Corylus,0.6555979498396683,0.034969306423205275,False,positive
Betula,Alnus,0.8368923584114643,-0.004800839570351074,False,negative
Betula,Carpinus,0.8868697002941861,-0.0006221323586593051,False,negative
Betula,Salix,0.4869607900370738,-0.011842974223063062,False,negative
Betula,Ulmus,0.8300090867320637,0.0047117169505878345,False,positive
Betula,Populus,0.4075303546078858,-0.011065992258554787,False,negative
Betula,Acer,0.8025052570514446,-0.0007824427480916028,False,negative
Betula,Fraxinus,0.11208718152749678,-0.10229084981637997,False,negative
Betula,Fagus,0.3166699442224467,0.06549734579397543,False,positive
Betula,Tilia,0.2675885108441332,0.014711156008803508,False,positive
Betula,Juglans,0.29925991165374355,-0.011061866329712025,False,negative
Betula,Castanea,0.5205031076598932,-0.013098380082334691,False,negative
Betula,Pistacia,0.6292482611205364,0.0034738872371940324,False,positive
Betula,Rhamnus,0.4531830797117804,0.006980795239383298,False,positive
Betula,Phillyrea,0.9760932034458323,0.00020824413218636857,False,positive
Betula,Buxus,0.3690914307232086,-0.014125566374868219,False,negative
Betula,Sambucus,0.8560597531568344,-0.0011870358725067024,False,negative
Betula,Viburnum,0.39334044244216526,0.00645732542832807,False,positive
Betula,Sanguisorba,1.0,0.0,False,neutral
Betula,Tamarix,0.7116529378455569,0.009820887291188901,False,positive
Betula,Thymelaeaceae,0.6159962924506386,0.0030414344062267198,False,positive
Betula,Ephedra distachya,0.9749850230040918,-0.00021031378817194866,False,negative
Betula,Ephedra fragilis,0.6282523160499155,-0.007961911467195132,False,negative
Betula,Ericaceae,0.942328490607067,-0.003695935539872871,False,negative
Betula,Hereda helix,0.7402986601675932,0.0014582430142277218,False,positive
Betula,Ilex aquifolium,0.6716046826969796,-0.0022830007762204203,False,negative
Betula,Viscum album,0.807522472461532,-0.0007610060499980977,False,negative
Betula,Lonicera,1.0,0.0,False,neutral
Betula,Vitis,0.46502922372187483,-0.01305252523380078,False,negative
Betula,Oleaceae,0.46947075053362386,-0.019427256132513865,False,negative
Betula,Myrtus,0.8491606213367726,0.0005986636282878232,False,positive
Betula,Olea,0.22753322076841062,-0.23748826630401926,False,negative
Betula,Poaceae,0.9013996280236625,-0.019916918082909272,False,negative
Betula,Lygeum spartum,1.0,0.0,False,neutral
Betula,Artemisia,0.7272744385449477,-0.07014495923675915,False,negative
Betula,Cichorioideae,0.02956546301024662,-0.13762417644163583,False,negative
Betula,Asteroideae,0.14096395492829358,-0.04790519436441151,False,negative
Betula,Cardueae,0.03842193733940422,-0.03302249748443576,False,negative
Betula,Rubiaceae,0.22549710405719267,0.009964209700241387,False,positive
Betula,Centaurea,0.38911298272530404,-0.010823056215434494,False,negative
Betula,Chenopodiaceae,0.009249536296271885,-0.1937070490365604,True,negative
Betula,Caryophyllaceae,0.49466723956488845,0.017359223621665594,False,positive
Betula,Plantago,0.9084697759461693,-0.0036788759663361004,False,negative
Betula,Brassicaceae,0.549785090003087,-0.01328595608668201,False,negative
Betula,Saxifragaceae,0.9118286663255961,-0.0023291159801140313,False,negative
Betula,Fabaceae,0.2829311579768631,0.21057553575457041,False,positive
Betula,Genista,9.630542095258637e-06,0.2977055708448003,True,positive
Betula,Lotus type,0.0043343212828637675,0.1185311515861472,True,positive
Betula,Trifolium type,0.37336347438100437,0.027417592269691093,False,positive
Betula,Rosaceae,0.5992856154301984,0.03348457948149615,False,positive
Betula,Ribes,0.6704538187919481,-0.004567755032989346,False,negative
Betula,Boraginaceae,0.24063691040742716,-0.008422537847429688,False,negative
Betula,Sedum,0.059522332908032244,0.02594710383140039,False,positive
Betula,Helianthemum,0.9709346777252889,0.0007922321986245732,False,positive
Betula,Lamiaceae,0.69689943531311,0.034781560216787584,False,positive
Betula,Urticaceae,0.4810297685714071,-0.047491838598749773,False,negative
Betula,Rumex,0.3515454807594245,0.02767605278074132,False,positive
Betula,Berberidaceae,0.48329914902310356,0.007979697704289308,False,positive
Betula,Euphorbiaceae,0.08878430008921773,0.007419612441497269,False,positive
Betula,Primulaceae,0.25262497506153386,0.04880172544917211,False,positive
Betula,Scrophulariaceae,0.0006003300373425742,0.266705475973053,True,positive
Betula,Papaver,0.27606370694915794,-0.010320469200609179,False,negative
Betula,Campanulaceae,0.23827223429165262,-0.023050189103546972,False,negative
Betula,Convolvulaceae,0.17364628713473054,-0.009655671111678253,False,negative
Betula,Liliaceae,0.6109278753331618,0.011403014629316675,False,positive
Betula,Iridaceae,0.6381684742051892,-0.005883980195999454,False,negative
Betula,Crassulaceae,0.040855386054215966,-0.019837813323351137,False,negative
Betula,Ranunculaceae,0.003560036299890969,0.1847851659137482,True,positive
Betula,Cistaceae,1.0,0.0,False,neutral
Betula,Galium,0.32176544526303275,-0.0119426332453429,False,negative
Betula,Apiaceae,0.3218447969475242,0.031786355207680035,False,positive
Betula,Valerianaceae,0.381435004107331,0.006765506360636333,False,positive
Betula,Polygonaceae,0.7249465476535075,-0.002984055079185313,False,negative
Betula,Ranunculus,0.941411985555891,0.0026864839000288582,False,positive
Corylus,Abies,0.02781459022327053,0.32308644792325725,False,positive
Corylus,Pinus,0.09206501520294587,-1.9059952304700758,False,negative
Corylus,Juniperus,0.5359602652699418,-0.0726823359914075,False,negative
Corylus,Taxus,1.0,0.0,False,neutral
Corylus,Betula,0.12142060573201752,0.2354673352918513,False,positive
Corylus,Alnus,0.7203323083343475,-0.016454834316840743,False,negative
Corylus,Carpinus,0.8693537361122247,-0.0011086474501108684,False,negative
Corylus,Salix,0.033042514842248516,0.05452559153028117,False,positive
Corylus,Ulmus,0.59576899765406,0.017121781959059373,False,positive
Corylus,Populus,0.13864481035992032,0.03064700645053279,False,positive
Corylus,Acer,0.8993567170435377,0.0006081081081081079,False,positive
Corylus,Fraxinus,0.03909379418104345,-0.21100854123820223,False,negative
Corylus,Fagus,0.7823711198975948,0.0277836643110119,False,positive
Corylus,Tilia,0.08723733147400423,0.034940140513619225,False,positive
Corylus,Juglans,0.217510714113288,-0.02016542330118229,False,negative
Corylus,Castanea,0.46817986825834246,-0.02247117449909476,False,negative
Corylus,Pistacia,0.466162149784766,0.008025145455761377,False,positive
Corylus,Rhamnus,0.0016408893525954038,0.042087542087542125,True,positive
Corylus,Phillyrea,0.7272760129650747,0.00375093423019432,False,positive
Corylus,Buxus,0.39291636980454836,0.020699171244675643,False,positive
Corylus,Sambucus,0.10106020617478424,-0.016538905806993572,False,negative
Corylus,Viburnum,0.5916028841138774,0.006449652191531027,False,positive
Corylus,Sanguisorba,1.0,0.0,False,neutral
Corylus,Tamarix,0.8744033282347817,0.00621082614777173,False,positive
Corylus,Thymelaeaceae,0.24212738822557475,0.010786625551726221,False,positive
Corylus,Ephedra distachya,0.3577330275212177,0.009394778481012677,False,positive
Corylus,Ephedra fragilis,0.7744043270126321,0.007155980724159931,False,positive
Corylus,Ericaceae,0.2699060349693399,-0.0859834548527701,False,negative
Corylus,Hereda helix,0.012374784721468678,0.016209739939389674,False,positive
Corylus,Ilex aquifolium,0.15489887219107698,0.012679059517165404,False,positive
Corylus,Viscum album,0.3189859427541174,0.0053384825079509325,False,positive
Corylus,Lonicera,1.0,0.0,False,neutral
Corylus,Vitis,0.14680031432300386,-0.041846235742150954,False,negative
Corylus,Oleaceae,0.33046441397097737,-0.04193646150222039,False,negative
Corylus,Myrtus,0.8918079595876071,0.0006548049132947974,False,positive
